g_id,src,dst,label
enzyme_26,11,12,1
enzyme_26,16,29,1
enzyme_26,17,34,1
enzyme_26,19,34,1
enzyme_26,21,4,1
enzyme_26,22,4,1
enzyme_26,24,26,1
enzyme_26,27,13,1
enzyme_26,28,16,1
enzyme_26,32,29,1
enzyme_26,35,39,1
enzyme_26,36,34,1
enzyme_26,40,32,1
enzyme_26,20,2,1
enzyme_26,21,3,1
enzyme_26,3,4,1
enzyme_26,4,5,1
enzyme_26,5,22,1
enzyme_26,22,6,1
enzyme_26,6,7,1
enzyme_26,7,23,1
enzyme_26,23,8,1
enzyme_26,8,24,1
enzyme_26,25,9,1
enzyme_26,9,26,1
enzyme_26,26,10,1
enzyme_26,10,11,1
enzyme_26,11,27,1
enzyme_26,27,12,1
enzyme_26,12,13,1
enzyme_26,13,14,1
enzyme_26,15,28,1
enzyme_26,28,30,1
enzyme_26,16,31,1
enzyme_26,32,33,1
enzyme_26,33,39,1
enzyme_26,35,17,1
enzyme_26,17,18,1
enzyme_26,18,34,1
enzyme_26,19,38,1
enzyme_401,4,17,5
enzyme_401,5,14,5
enzyme_401,8,14,5
enzyme_401,20,34,5
enzyme_401,21,33,5
enzyme_401,22,32,5
enzyme_401,23,31,5
enzyme_401,24,30,5
enzyme_401,25,28,5
enzyme_401,29,44,5
enzyme_401,31,38,5
enzyme_401,32,37,5
enzyme_401,36,21,5
enzyme_401,43,25,5
enzyme_401,45,21,5
enzyme_401,46,32,5
enzyme_401,47,31,5
enzyme_401,48,24,5
enzyme_401,3,4,5
enzyme_401,5,4,5
enzyme_401,9,8,5
enzyme_401,10,8,5
enzyme_401,11,16,5
enzyme_401,13,4,5
enzyme_401,18,17,5
enzyme_401,19,4,5
enzyme_401,22,37,5
enzyme_401,26,29,5
enzyme_401,28,40,5
enzyme_401,30,39,5
enzyme_401,33,36,5
enzyme_401,34,35,5
enzyme_401,38,47,5
enzyme_401,41,29,5
enzyme_401,44,26,5
enzyme_401,45,33,5
enzyme_401,48,30,5
enzyme_401,1,7,5
enzyme_401,5,13,5
enzyme_401,7,8,5
enzyme_401,9,14,5
enzyme_401,10,14,5
enzyme_401,14,13,5
enzyme_401,15,12,5
enzyme_401,16,17,5
enzyme_401,19,17,5
enzyme_401,22,46,5
enzyme_401,23,47,5
enzyme_401,27,30,5
enzyme_401,34,26,5
enzyme_401,35,26,5
enzyme_401,39,48,5
enzyme_401,40,43,5
enzyme_401,41,44,5
enzyme_401,42,30,5
enzyme_401,20,26,5
enzyme_401,26,28,5
enzyme_401,28,33,5
enzyme_401,33,32,5
enzyme_401,32,2,5
enzyme_401,2,31,5
enzyme_401,31,3,5
enzyme_401,3,30,5
enzyme_401,30,4,5
enzyme_401,6,34,5
enzyme_401,34,29,5
enzyme_401,29,25,5
enzyme_401,25,21,5
enzyme_401,21,22,5
enzyme_401,22,7,5
enzyme_401,7,23,5
enzyme_401,23,8,5
enzyme_401,8,24,5
enzyme_401,24,9,5
enzyme_401,9,10,5
enzyme_401,10,27,5
enzyme_401,11,35,5
enzyme_401,35,41,5
enzyme_401,41,43,5
enzyme_401,43,45,5
enzyme_401,45,46,5
enzyme_401,46,12,5
enzyme_401,12,47,5
enzyme_401,47,13,5
enzyme_401,13,48,5
enzyme_401,48,14,5
enzyme_401,15,44,5
enzyme_401,44,40,5
enzyme_401,40,36,5
enzyme_401,36,37,5
enzyme_401,37,16,5
enzyme_401,16,38,5
enzyme_401,38,17,5
enzyme_401,17,39,5
enzyme_401,39,18,5
enzyme_401,18,19,5
enzyme_401,19,42,5
enzyme_134,1,25,2
enzyme_134,6,11,2
enzyme_134,12,22,2
enzyme_134,21,6,2
enzyme_134,23,6,2
enzyme_134,27,32,2
enzyme_134,28,24,2
enzyme_134,1,26,2
enzyme_134,2,31,2
enzyme_134,11,16,2
enzyme_134,22,7,2
enzyme_134,27,26,2
enzyme_134,28,29,2
enzyme_134,29,23,2
enzyme_134,32,31,2
enzyme_134,1,12,2
enzyme_134,2,24,2
enzyme_134,16,21,2
enzyme_134,23,16,2
enzyme_134,25,4,2
enzyme_134,27,31,2
enzyme_134,28,2,2
enzyme_134,30,32,2
enzyme_134,32,26,2
enzyme_134,3,8,2
enzyme_134,8,23,2
enzyme_134,23,11,2
enzyme_134,6,24,2
enzyme_134,24,7,2
enzyme_134,7,12,2
enzyme_134,12,25,2
enzyme_134,25,26,2
enzyme_134,26,4,2
enzyme_134,4,9,2
enzyme_134,9,27,2
enzyme_134,27,10,2
enzyme_134,10,5,2
enzyme_134,13,18,2
enzyme_134,18,28,2
enzyme_134,28,21,2
enzyme_134,16,29,2
enzyme_134,29,17,2
enzyme_134,17,22,2
enzyme_134,22,2,2
enzyme_134,2,30,2
enzyme_134,30,31,2
enzyme_134,31,19,2
enzyme_134,19,14,2
enzyme_134,14,32,2
enzyme_134,32,15,2
enzyme_134,15,20,2
enzyme_230,1,19,3
enzyme_230,2,3,3
enzyme_230,4,3,3
enzyme_230,5,6,3
enzyme_230,8,7,3
enzyme_230,10,11,3
enzyme_230,13,26,3
enzyme_230,19,24,3
enzyme_230,20,16,3
enzyme_230,25,26,3
enzyme_230,27,30,3
enzyme_230,28,27,3
enzyme_230,29,28,3
enzyme_230,31,30,3
enzyme_230,32,10,3
enzyme_230,1,24,3
enzyme_230,2,4,3
enzyme_230,5,7,3
enzyme_230,6,8,3
enzyme_230,8,9,3
enzyme_230,9,30,3
enzyme_230,12,10,3
enzyme_230,14,19,3
enzyme_230,15,19,3
enzyme_230,17,18,3
enzyme_230,20,21,3
enzyme_230,22,18,3
enzyme_230,23,17,3
enzyme_230,24,15,3
enzyme_230,26,32,3
enzyme_230,29,16,3
enzyme_230,32,31,3
enzyme_230,1,18,3
enzyme_230,2,5,3
enzyme_230,3,5,3
enzyme_230,4,5,3
enzyme_230,10,9,3
enzyme_230,11,32,3
enzyme_230,12,13,3
enzyme_230,13,11,3
enzyme_230,14,24,3
enzyme_230,16,17,3
enzyme_230,20,17,3
enzyme_230,21,17,3
enzyme_230,22,23,3
enzyme_230,25,32,3
enzyme_230,29,21,3
enzyme_230,14,15,3
enzyme_230,19,18,3
enzyme_230,18,23,3
enzyme_230,22,17,3
enzyme_230,20,2,3
enzyme_230,2,16,3
enzyme_230,16,21,3
enzyme_230,21,3,3
enzyme_230,4,29,3
enzyme_230,29,5,3
enzyme_230,5,28,3
enzyme_230,28,6,3
enzyme_230,6,7,3
enzyme_230,7,27,3
enzyme_230,27,8,3
enzyme_230,8,30,3
enzyme_230,9,31,3
enzyme_230,31,10,3
enzyme_230,11,12,3
enzyme_230,12,26,3
enzyme_230,13,25,3
enzyme_203,1,2,3
enzyme_203,5,4,3
enzyme_203,8,7,3
enzyme_203,9,10,3
enzyme_203,13,12,3
enzyme_203,14,15,3
enzyme_203,15,16,3
enzyme_203,36,56,3
enzyme_203,39,19,3
enzyme_203,48,19,3
enzyme_203,53,24,3
enzyme_203,1,35,3
enzyme_203,3,4,3
enzyme_203,5,41,3
enzyme_203,6,56,3
enzyme_203,7,45,3
enzyme_203,8,25,3
enzyme_203,9,35,3
enzyme_203,11,9,3
enzyme_203,13,41,3
enzyme_203,14,16,3
enzyme_203,20,40,3
enzyme_203,28,39,3
enzyme_203,29,40,3
enzyme_203,33,44,3
enzyme_203,35,22,3
enzyme_203,48,28,3
enzyme_203,49,20,3
enzyme_203,54,24,3
enzyme_203,55,22,3
enzyme_203,56,25,3
enzyme_203,1,55,3
enzyme_203,2,40,3
enzyme_203,3,1,3
enzyme_203,4,18,3
enzyme_203,5,50,3
enzyme_203,6,7,3
enzyme_203,7,36,3
enzyme_203,8,45,3
enzyme_203,9,55,3
enzyme_203,10,40,3
enzyme_203,11,12,3
enzyme_203,12,18,3
enzyme_203,13,50,3
enzyme_203,14,13,3
enzyme_203,15,25,3
enzyme_203,29,49,3
enzyme_203,34,33,3
enzyme_203,35,31,3
enzyme_203,44,53,3
enzyme_203,45,56,3
enzyme_203,54,33,3
enzyme_203,55,31,3
enzyme_203,31,22,3
enzyme_203,35,29,3
enzyme_203,29,20,3
enzyme_203,20,2,3
enzyme_203,2,3,3
enzyme_203,3,28,3
enzyme_203,28,19,3
enzyme_203,19,26,3
enzyme_203,26,17,3
enzyme_203,17,18,3
enzyme_203,18,27,3
enzyme_203,27,4,3
enzyme_203,4,21,3
enzyme_203,21,30,3
enzyme_203,30,5,3
enzyme_203,5,32,3
enzyme_203,32,23,3
enzyme_203,23,6,3
enzyme_203,6,36,3
enzyme_203,7,25,3
enzyme_203,8,34,3
enzyme_203,34,24,3
enzyme_203,24,33,3
enzyme_203,42,51,3
enzyme_203,51,55,3
enzyme_203,9,40,3
enzyme_203,40,49,3
enzyme_203,49,10,3
enzyme_203,10,11,3
enzyme_203,11,39,3
enzyme_203,39,48,3
enzyme_203,48,37,3
enzyme_203,37,46,3
enzyme_203,46,38,3
enzyme_203,38,47,3
enzyme_203,47,12,3
enzyme_203,12,41,3
enzyme_203,41,50,3
enzyme_203,13,52,3
enzyme_203,52,43,3
enzyme_203,43,14,3
enzyme_203,14,56,3
enzyme_203,56,15,3
enzyme_203,15,45,3
enzyme_203,45,16,3
enzyme_203,16,54,3
enzyme_203,54,53,3
enzyme_29,1,2,1
enzyme_29,9,8,1
enzyme_29,16,15,1
enzyme_29,17,16,1
enzyme_29,18,19,1
enzyme_29,20,19,1
enzyme_29,21,22,1
enzyme_29,1,3,1
enzyme_29,2,3,1
enzyme_29,4,5,1
enzyme_29,9,7,1
enzyme_29,10,9,1
enzyme_29,11,9,1
enzyme_29,12,14,1
enzyme_29,16,14,1
enzyme_29,17,15,1
enzyme_29,18,1,1
enzyme_29,20,6,1
enzyme_29,21,9,1
enzyme_29,1,4,1
enzyme_29,2,4,1
enzyme_29,5,7,1
enzyme_29,6,8,1
enzyme_29,10,8,1
enzyme_29,11,8,1
enzyme_29,12,11,1
enzyme_29,13,15,1
enzyme_29,17,14,1
enzyme_29,18,3,1
enzyme_29,21,8,1
enzyme_29,22,13,1
enzyme_29,18,2,1
enzyme_29,2,19,1
enzyme_29,19,3,1
enzyme_29,3,4,1
enzyme_29,4,20,1
enzyme_29,20,5,1
enzyme_29,5,6,1
enzyme_29,6,7,1
enzyme_29,7,8,1
enzyme_29,21,10,1
enzyme_29,10,11,1
enzyme_29,11,22,1
enzyme_29,22,12,1
enzyme_29,12,13,1
enzyme_29,13,14,1
enzyme_29,14,15,1
enzyme_506,1,2,6
enzyme_506,6,7,6
enzyme_506,10,9,6
enzyme_506,11,12,6
enzyme_506,15,14,6
enzyme_506,16,15,6
enzyme_506,17,18,6
enzyme_506,19,20,6
enzyme_506,20,21,6
enzyme_506,1,3,6
enzyme_506,3,4,6
enzyme_506,5,3,6
enzyme_506,6,5,6
enzyme_506,7,8,6
enzyme_506,10,11,6
enzyme_506,11,13,6
enzyme_506,15,22,6
enzyme_506,16,17,6
enzyme_506,18,19,6
enzyme_506,1,4,6
enzyme_506,2,4,6
enzyme_506,6,4,6
enzyme_506,7,9,6
enzyme_506,8,10,6
enzyme_506,12,21,6
enzyme_506,14,2,6
enzyme_506,16,5,6
enzyme_506,17,15,6
enzyme_506,18,16,6
enzyme_506,19,21,6
enzyme_506,20,13,6
enzyme_506,14,22,6
enzyme_506,22,2,6
enzyme_506,2,3,6
enzyme_506,3,15,6
enzyme_506,15,4,6
enzyme_506,4,5,6
enzyme_506,16,6,6
enzyme_506,6,17,6
enzyme_506,17,7,6
enzyme_506,7,18,6
enzyme_506,18,8,6
enzyme_506,8,9,6
enzyme_506,9,19,6
enzyme_506,19,10,6
enzyme_506,10,20,6
enzyme_506,20,11,6
enzyme_506,11,21,6
enzyme_506,12,13,6
enzyme_365,1,23,4
enzyme_365,3,2,4
enzyme_365,5,15,4
enzyme_365,6,17,4
enzyme_365,11,10,4
enzyme_365,12,23,4
enzyme_365,14,13,4
enzyme_365,16,15,4
enzyme_365,22,21,4
enzyme_365,32,42,4
enzyme_365,1,33,4
enzyme_365,2,14,4
enzyme_365,3,13,4
enzyme_365,8,6,4
enzyme_365,11,9,4
enzyme_365,16,4,4
enzyme_365,19,31,4
enzyme_365,20,32,4
enzyme_365,22,20,4
enzyme_365,26,27,4
enzyme_365,28,26,4
enzyme_365,32,30,4
enzyme_365,33,24,4
enzyme_365,34,25,4
enzyme_365,35,24,4
enzyme_365,36,27,4
enzyme_365,37,26,4
enzyme_365,38,26,4
enzyme_365,39,30,4
enzyme_365,40,29,4
enzyme_365,41,29,4
enzyme_365,42,30,4
enzyme_365,1,24,4
enzyme_365,2,25,4
enzyme_365,6,18,4
enzyme_365,9,21,4
enzyme_365,11,21,4
enzyme_365,12,24,4
enzyme_365,13,25,4
enzyme_365,17,19,4
enzyme_365,20,42,4
enzyme_365,22,11,4
enzyme_365,23,34,4
enzyme_365,28,36,4
enzyme_365,31,39,4
enzyme_365,32,40,4
enzyme_365,36,37,4
enzyme_365,38,36,4
enzyme_365,42,40,4
enzyme_365,23,24,4
enzyme_365,24,25,4
enzyme_365,3,27,4
enzyme_365,28,4,4
enzyme_365,4,5,4
enzyme_365,5,6,4
enzyme_365,6,7,4
enzyme_365,7,8,4
enzyme_365,8,31,4
enzyme_365,31,29,4
enzyme_365,29,30,4
enzyme_365,32,9,4
enzyme_365,9,10,4
enzyme_365,12,33,4
enzyme_365,33,34,4
enzyme_365,34,35,4
enzyme_365,35,13,4
enzyme_365,14,37,4
enzyme_365,38,15,4
enzyme_365,16,17,4
enzyme_365,17,18,4
enzyme_365,18,19,4
enzyme_365,19,41,4
enzyme_365,41,39,4
enzyme_365,39,40,4
enzyme_365,20,21,4
enzyme_173,1,3,2
enzyme_173,3,2,2
enzyme_173,12,13,2
enzyme_173,15,17,2
enzyme_173,17,16,2
enzyme_173,26,27,2
enzyme_173,29,37,2
enzyme_173,46,29,2
enzyme_173,1,2,2
enzyme_173,3,16,2
enzyme_173,4,19,2
enzyme_173,5,20,2
enzyme_173,7,6,2
enzyme_173,9,34,2
enzyme_173,10,8,2
enzyme_173,11,12,2
enzyme_173,14,12,2
enzyme_173,15,16,2
enzyme_173,17,2,2
enzyme_173,18,5,2
enzyme_173,19,6,2
enzyme_173,21,20,2
enzyme_173,23,34,2
enzyme_173,24,22,2
enzyme_173,25,26,2
enzyme_173,28,26,2
enzyme_173,30,31,2
enzyme_173,32,31,2
enzyme_173,33,32,2
enzyme_173,35,36,2
enzyme_173,37,38,2
enzyme_173,39,31,2
enzyme_173,40,30,2
enzyme_173,41,31,2
enzyme_173,42,32,2
enzyme_173,43,9,2
enzyme_173,44,36,2
enzyme_173,45,35,2
enzyme_173,46,37,2
enzyme_173,4,5,2
enzyme_173,7,22,2
enzyme_173,8,6,2
enzyme_173,10,12,2
enzyme_173,11,13,2
enzyme_173,14,36,2
enzyme_173,18,19,2
enzyme_173,21,8,2
enzyme_173,22,20,2
enzyme_173,23,43,2
enzyme_173,24,26,2
enzyme_173,25,27,2
enzyme_173,28,25,2
enzyme_173,32,40,2
enzyme_173,33,41,2
enzyme_173,38,46,2
enzyme_173,39,40,2
enzyme_173,41,40,2
enzyme_173,42,41,2
enzyme_173,44,45,2
enzyme_173,29,30,2
enzyme_173,30,2,2
enzyme_173,3,31,2
enzyme_173,31,4,2
enzyme_173,4,32,2
enzyme_173,32,5,2
enzyme_173,5,6,2
enzyme_173,6,33,2
enzyme_173,33,7,2
enzyme_173,7,8,2
enzyme_173,8,34,2
enzyme_173,9,10,2
enzyme_173,10,11,2
enzyme_173,11,35,2
enzyme_173,35,12,2
enzyme_173,12,36,2
enzyme_173,36,13,2
enzyme_173,13,14,2
enzyme_173,38,15,2
enzyme_173,15,39,2
enzyme_173,39,16,2
enzyme_173,17,40,2
enzyme_173,40,18,2
enzyme_173,18,41,2
enzyme_173,41,19,2
enzyme_173,19,20,2
enzyme_173,20,42,2
enzyme_173,42,21,2
enzyme_173,21,22,2
enzyme_173,22,43,2
enzyme_173,23,24,2
enzyme_173,24,25,2
enzyme_173,25,44,2
enzyme_173,44,26,2
enzyme_173,26,45,2
enzyme_173,45,27,2
enzyme_173,27,28,2
enzyme_491,1,21,5
enzyme_491,6,5,5
enzyme_491,19,28,5
enzyme_491,20,16,5
enzyme_491,22,1,5
enzyme_491,24,9,5
enzyme_491,28,30,5
enzyme_491,29,27,5
enzyme_491,30,32,5
enzyme_491,31,29,5
enzyme_491,35,36,5
enzyme_491,37,34,5
enzyme_491,38,35,5
enzyme_491,2,22,5
enzyme_491,4,6,5
enzyme_491,8,24,5
enzyme_491,14,12,5
enzyme_491,15,13,5
enzyme_491,17,26,5
enzyme_491,19,30,5
enzyme_491,20,15,5
enzyme_491,23,2,5
enzyme_491,25,9,5
enzyme_491,26,29,5
enzyme_491,28,32,5
enzyme_491,33,37,5
enzyme_491,36,37,5
enzyme_491,38,36,5
enzyme_491,1,2,5
enzyme_491,3,22,5
enzyme_491,4,23,5
enzyme_491,5,7,5
enzyme_491,7,8,5
enzyme_491,9,7,5
enzyme_491,10,12,5
enzyme_491,11,13,5
enzyme_491,16,14,5
enzyme_491,17,27,5
enzyme_491,18,27,5
enzyme_491,19,32,5
enzyme_491,20,14,5
enzyme_491,21,2,5
enzyme_491,25,24,5
enzyme_491,26,31,5
enzyme_491,27,31,5
enzyme_491,30,31,5
enzyme_491,33,36,5
enzyme_491,34,36,5
enzyme_491,35,37,5
enzyme_491,38,37,5
enzyme_491,21,22,5
enzyme_491,2,3,5
enzyme_491,3,23,5
enzyme_491,4,5,5
enzyme_491,6,7,5
enzyme_491,7,24,5
enzyme_491,8,9,5
enzyme_491,25,10,5
enzyme_491,10,11,5
enzyme_491,11,12,5
enzyme_491,12,13,5
enzyme_491,13,14,5
enzyme_491,14,15,5
enzyme_491,15,16,5
enzyme_491,20,17,5
enzyme_491,17,18,5
enzyme_491,18,26,5
enzyme_491,26,27,5
enzyme_491,31,32,5
enzyme_491,33,34,5
enzyme_584,1,8,6
enzyme_584,2,7,6
enzyme_584,3,7,6
enzyme_584,4,13,6
enzyme_584,5,8,6
enzyme_584,8,21,6
enzyme_584,9,20,6
enzyme_584,10,19,6
enzyme_584,11,18,6
enzyme_584,12,17,6
enzyme_584,13,16,6
enzyme_584,14,15,6
enzyme_584,1,21,6
enzyme_584,2,10,6
enzyme_584,3,2,6
enzyme_584,4,16,6
enzyme_584,5,21,6
enzyme_584,6,3,6
enzyme_584,15,11,6
enzyme_584,16,12,6
enzyme_584,17,13,6
enzyme_584,18,12,6
enzyme_584,19,9,6
enzyme_584,20,10,6
enzyme_584,2,19,6
enzyme_584,4,12,6
enzyme_584,5,9,6
enzyme_584,6,10,6
enzyme_584,7,14,6
enzyme_584,11,17,6
enzyme_584,14,18,6
enzyme_584,16,17,6
enzyme_584,19,20,6
enzyme_584,8,9,6
enzyme_584,9,10,6
enzyme_584,3,14,6
enzyme_584,14,11,6
enzyme_584,11,12,6
enzyme_584,12,13,6
enzyme_584,5,20,6
enzyme_584,19,6,6
enzyme_584,6,7,6
enzyme_584,7,15,6
enzyme_584,15,18,6
enzyme_584,18,17,6
enzyme_128,2,3,2
enzyme_128,5,6,2
enzyme_128,16,26,2
enzyme_128,25,10,2
enzyme_128,1,5,2
enzyme_128,3,6,2
enzyme_128,4,2,2
enzyme_128,15,20,2
enzyme_128,26,11,2
enzyme_128,1,2,2
enzyme_128,3,5,2
enzyme_128,4,5,2
enzyme_128,6,2,2
enzyme_128,21,26,2
enzyme_128,7,12,2
enzyme_128,12,10,2
enzyme_128,10,15,2
enzyme_128,15,11,2
enzyme_128,11,16,2
enzyme_128,16,2,2
enzyme_128,2,8,2
enzyme_128,8,13,2
enzyme_128,13,3,2
enzyme_128,3,14,2
enzyme_128,14,9,2
enzyme_128,22,17,2
enzyme_128,17,20,2
enzyme_128,20,25,2
enzyme_128,25,21,2
enzyme_128,21,4,2
enzyme_128,4,26,2
enzyme_128,26,5,2
enzyme_128,5,18,2
enzyme_128,18,23,2
enzyme_128,23,6,2
enzyme_128,6,24,2
enzyme_128,24,19,2
enzyme_89,1,2,1
enzyme_89,2,3,1
enzyme_89,8,7,1
enzyme_89,9,8,1
enzyme_89,10,11,1
enzyme_89,14,15,1
enzyme_89,15,16,1
enzyme_89,17,16,1
enzyme_89,18,17,1
enzyme_89,19,23,1
enzyme_89,26,36,1
enzyme_89,40,36,1
enzyme_89,1,3,1
enzyme_89,2,4,1
enzyme_89,4,5,1
enzyme_89,6,8,1
enzyme_89,9,10,1
enzyme_89,13,11,1
enzyme_89,14,13,1
enzyme_89,18,16,1
enzyme_89,19,25,1
enzyme_89,20,31,1
enzyme_89,21,30,1
enzyme_89,22,30,1
enzyme_89,23,25,1
enzyme_89,24,29,1
enzyme_89,26,39,1
enzyme_89,27,35,1
enzyme_89,28,35,1
enzyme_89,32,31,1
enzyme_89,33,34,1
enzyme_89,34,26,1
enzyme_89,35,40,1
enzyme_89,37,26,1
enzyme_89,38,40,1
enzyme_89,1,4,1
enzyme_89,3,5,1
enzyme_89,7,9,1
enzyme_89,10,12,1
enzyme_89,12,14,1
enzyme_89,15,17,1
enzyme_89,16,14,1
enzyme_89,18,15,1
enzyme_89,19,33,1
enzyme_89,20,21,1
enzyme_89,21,29,1
enzyme_89,23,33,1
enzyme_89,24,30,1
enzyme_89,25,34,1
enzyme_89,27,38,1
enzyme_89,28,38,1
enzyme_89,31,30,1
enzyme_89,32,21,1
enzyme_89,33,37,1
enzyme_89,34,36,1
enzyme_89,35,36,1
enzyme_89,37,36,1
enzyme_89,38,36,1
enzyme_89,24,22,1
enzyme_89,22,29,1
enzyme_89,29,30,1
enzyme_89,30,2,1
enzyme_89,2,21,1
enzyme_89,21,31,1
enzyme_89,31,3,1
enzyme_89,3,4,1
enzyme_89,4,20,1
enzyme_89,20,32,1
enzyme_89,32,5,1
enzyme_89,5,6,1
enzyme_89,6,7,1
enzyme_89,9,19,1
enzyme_89,19,10,1
enzyme_89,10,23,1
enzyme_89,23,11,1
enzyme_89,11,12,1
enzyme_89,12,13,1
enzyme_89,13,25,1
enzyme_89,25,33,1
enzyme_89,33,14,1
enzyme_89,14,34,1
enzyme_89,34,37,1
enzyme_89,37,15,1
enzyme_89,15,26,1
enzyme_89,26,16,1
enzyme_89,16,36,1
enzyme_89,36,39,1
enzyme_89,39,40,1
enzyme_89,40,17,1
enzyme_89,17,38,1
enzyme_89,38,35,1
enzyme_89,35,18,1
enzyme_89,18,27,1
enzyme_89,27,28,1
enzyme_251,1,9,3
enzyme_251,2,10,3
enzyme_251,3,4,3
enzyme_251,5,12,3
enzyme_251,6,12,3
enzyme_251,8,14,3
enzyme_251,11,1,3
enzyme_251,3,14,3
enzyme_251,4,8,3
enzyme_251,7,5,3
enzyme_251,8,13,3
enzyme_251,10,11,3
enzyme_251,1,10,3
enzyme_251,2,14,3
enzyme_251,4,14,3
enzyme_251,6,7,3
enzyme_251,9,10,3
enzyme_251,10,13,3
enzyme_251,13,3,3
enzyme_251,9,11,3
enzyme_251,2,13,3
enzyme_251,13,14,3
enzyme_251,3,8,3
enzyme_251,4,7,3
enzyme_251,7,12,3
enzyme_251,5,6,3
enzyme_476,1,2,5
enzyme_476,3,5,5
enzyme_476,12,7,5
enzyme_476,1,5,5
enzyme_476,2,5,5
enzyme_476,3,9,5
enzyme_476,4,11,5
enzyme_476,7,6,5
enzyme_476,8,10,5
enzyme_476,11,6,5
enzyme_476,12,11,5
enzyme_476,1,9,5
enzyme_476,4,6,5
enzyme_476,7,10,5
enzyme_476,11,10,5
enzyme_476,12,4,5
enzyme_476,2,9,5
enzyme_476,9,5,5
enzyme_476,3,8,5
enzyme_476,8,6,5
enzyme_476,6,10,5
enzyme_476,10,4,5
enzyme_476,4,7,5
enzyme_476,7,11,5
enzyme_146,1,8,2
enzyme_146,2,19,2
enzyme_146,3,2,2
enzyme_146,4,15,2
enzyme_146,5,12,2
enzyme_146,10,9,2
enzyme_146,13,20,2
enzyme_146,21,30,2
enzyme_146,22,37,2
enzyme_146,23,36,2
enzyme_146,24,35,2
enzyme_146,25,34,2
enzyme_146,26,33,2
enzyme_146,27,32,2
enzyme_146,28,31,2
enzyme_146,29,30,2
enzyme_146,38,23,2
enzyme_146,39,23,2
enzyme_146,1,7,2
enzyme_146,2,18,2
enzyme_146,3,20,2
enzyme_146,4,14,2
enzyme_146,5,13,2
enzyme_146,6,5,2
enzyme_146,7,24,2
enzyme_146,11,5,2
enzyme_146,14,16,2
enzyme_146,22,25,2
enzyme_146,24,39,2
enzyme_146,25,27,2
enzyme_146,28,29,2
enzyme_146,31,29,2
enzyme_146,32,26,2
enzyme_146,33,27,2
enzyme_146,34,27,2
enzyme_146,35,39,2
enzyme_146,36,38,2
enzyme_146,37,25,2
enzyme_146,1,16,2
enzyme_146,3,13,2
enzyme_146,4,9,2
enzyme_146,6,20,2
enzyme_146,7,35,2
enzyme_146,9,17,2
enzyme_146,10,16,2
enzyme_146,11,13,2
enzyme_146,14,8,2
enzyme_146,18,20,2
enzyme_146,21,28,2
enzyme_146,22,34,2
enzyme_146,24,23,2
enzyme_146,28,30,2
enzyme_146,31,30,2
enzyme_146,32,33,2
enzyme_146,34,32,2
enzyme_146,35,23,2
enzyme_146,36,39,2
enzyme_146,37,34,2
enzyme_146,24,21,2
enzyme_146,21,29,2
enzyme_146,28,26,2
enzyme_146,26,27,2
enzyme_146,27,2,2
enzyme_146,2,25,2
enzyme_146,25,3,2
enzyme_146,3,22,2
enzyme_146,36,35,2
enzyme_146,35,4,2
enzyme_146,4,30,2
enzyme_146,31,33,2
enzyme_146,32,5,2
enzyme_146,5,34,2
enzyme_146,34,6,2
enzyme_146,6,37,2
enzyme_146,38,39,2
enzyme_146,39,7,2
enzyme_146,7,8,2
enzyme_146,8,9,2
enzyme_146,10,11,2
enzyme_146,11,12,2
enzyme_146,12,13,2
enzyme_146,14,15,2
enzyme_146,15,16,2
enzyme_146,16,17,2
enzyme_146,17,18,2
enzyme_146,18,19,2
enzyme_146,19,20,2
enzyme_434,1,2,5
enzyme_434,7,6,5
enzyme_434,10,30,5
enzyme_434,11,1,5
enzyme_434,16,15,5
enzyme_434,19,18,5
enzyme_434,23,28,5
enzyme_434,31,43,5
enzyme_434,40,23,5
enzyme_434,3,5,5
enzyme_434,8,30,5
enzyme_434,9,42,5
enzyme_434,10,42,5
enzyme_434,12,14,5
enzyme_434,17,19,5
enzyme_434,24,23,5
enzyme_434,28,35,5
enzyme_434,36,23,5
enzyme_434,41,31,5
enzyme_434,43,29,5
enzyme_434,1,22,5
enzyme_434,2,21,5
enzyme_434,3,14,5
enzyme_434,4,6,5
enzyme_434,7,5,5
enzyme_434,8,42,5
enzyme_434,10,9,5
enzyme_434,11,22,5
enzyme_434,12,5,5
enzyme_434,13,15,5
enzyme_434,16,14,5
enzyme_434,18,16,5
enzyme_434,19,16,5
enzyme_434,35,40,5
enzyme_434,36,28,5
enzyme_434,22,27,5
enzyme_434,27,2,5
enzyme_434,2,26,5
enzyme_434,26,21,5
enzyme_434,21,25,5
enzyme_434,25,20,5
enzyme_434,20,3,5
enzyme_434,3,4,5
enzyme_434,4,5,5
enzyme_434,5,6,5
enzyme_434,7,8,5
enzyme_434,8,9,5
enzyme_434,9,30,5
enzyme_434,10,24,5
enzyme_434,24,28,5
enzyme_434,23,29,5
enzyme_434,29,31,5
enzyme_434,34,39,5
enzyme_434,39,11,5
enzyme_434,11,38,5
enzyme_434,38,33,5
enzyme_434,33,37,5
enzyme_434,37,32,5
enzyme_434,32,12,5
enzyme_434,12,13,5
enzyme_434,13,14,5
enzyme_434,14,15,5
enzyme_434,16,17,5
enzyme_434,17,18,5
enzyme_434,18,42,5
enzyme_434,42,19,5
enzyme_434,19,36,5
enzyme_434,36,40,5
enzyme_434,35,41,5
enzyme_434,41,43,5
